"female" "black" "hispanic" "dadcoll" "momcoll" "ownhome" "urban" "dist" "tuition" "ed" "incomehi" "county" "state"
1 0 0 1 0 1 0 0.1 0.77829 16 0 10 19
1 0 0 1 1 1 0 0.1 0.77829 12 0 10 19
0 0 0 1 1 1 0 0.1 0.77829 16 1 10 19
1 0 0 0 0 1 0 3.5 0.89376 14 0 28 30
0 0 0 0 0 1 0 3.5 0.89376 13 1 28 30
1 0 0 0 0 1 0 3.5 0.89376 16 1 28 30
1 0 0 0 0 0 0 3.5 0.89376 12 0 28 30
1 0 0 0 0 1 0 3.5 0.89376 12 0 28 30
1 0 0 0 0 1 0 4 0.89376 12 0 45 30
1 0 0 0 1 1 0 4 0.89376 16 1 45 30
0 0 0 0 0 1 0 4 0.89376 16 0 45 30
0 0 1 0 0 1 0 4 0.89376 12 1 45 30
1 0 0 1 0 0 0 4 0.89376 14 1 45 30
0 0 0 0 1 1 0 1.5 0.82448 15 0 26 28
0 0 0 0 0 1 0 1.5 0.82448 12 0 26 28
1 0 0 0 1 1 0 1.5 0.82448 16 0 26 28
0 0 0 0 0 1 0 1.5 0.82448 15 0 26 28
0 0 0 1 1 1 0 5.5 0.82448 16 1 78 28
0 0 0 0 0 1 0 5.5 0.82448 12 0 78 28
0 0 0 0 0 1 0 6.5 0.48499 13 0 72 20
1 0 0 0 0 1 0 6.5 0.48499 13 1 72 20
0 0 0 0 0 1 0 6.5 0.48499 12 0 72 20
1 0 0 0 0 1 0 6.5 0.48499 12 0 72 20
0 0 0 0 0 0 0 6.5 0.48499 12 0 72 20
1 0 0 0 0 1 0 6 0.82448 14 0 76 28
0 0 0 0 0 1 0 6 0.82448 16 0 76 28
1 0 1 0 0 1 0 4 0.82448 12 0 56 28
1 0 0 0 0 1 0 4 0.82448 12 0 56 28
0 0 0 0 0 0 0 10.5 0.77829 14 0 16 19
0 0 0 0 0 1 0 10.5 0.77829 12 1 16 19
0 0 0 0 0 1 0 10.5 0.77829 14 0 16 19
0 0 0 0 1 1 0 10.5 0.77829 13 0 16 19
1 0 0 0 0 1 0 4.5 0.89376 12 1 7 30
1 0 0 0 0 1 0 4.5 0.89376 12 0 7 30
0 0 0 0 0 1 0 4.5 0.89376 16 1 7 30
0 0 0 1 1 0 0 4.5 0.89376 15 0 7 30
0 0 0 0 1 1 0 4.5 0.89376 16 0 7 30
0 0 0 0 0 1 0 4.5 0.89376 12 0 7 30
0 1 0 0 0 1 1 0.2 0.48499 13 0 43 20
0 1 0 0 0 1 1 0.2 0.48499 14 1 43 20
1 0 0 0 0 1 1 0.5 0.77829 16 0 23 19
1 0 0 1 1 1 1 0.5 0.77829 15 1 23 19
1 0 0 0 0 1 1 0.5 0.77829 16 0 23 19
1 0 0 0 0 1 1 0.5 0.77829 17 0 23 19
0 0 0 0 0 1 1 0.5 0.77829 16 0 23 19
0 0 0 0 0 1 1 0.5 0.77829 14 0 23 19
0 1 0 0 0 1 1 0.5 0.77829 15 0 23 19
1 0 0 0 0 1 0 4.5 0.89376 13 0 50 30
1 0 0 0 0 1 0 4.5 0.89376 12 0 50 30
0 0 0 0 0 1 0 4.5 0.89376 12 0 50 30
0 0 1 0 0 1 1 0.5 0.48499 12 0 34 20
1 0 0 0 0 1 1 0.5 0.48499 13 0 34 20
0 0 0 1 0 1 1 0.5 0.48499 16 1 34 20
1 0 0 0 0 1 1 0.5 0.48499 17 0 34 20
1 0 0 0 0 1 1 0.5 0.48499 12 0 34 20
1 0 0 0 0 1 0 6 0.89376 12 0 15 30
1 0 0 0 0 1 0 6 0.89376 14 0 15 30
1 0 0 0 0 1 0 6 0.89376 16 1 15 30
0 0 0 0 0 1 0 6 0.89376 16 0 15 30
1 0 0 0 0 1 0 6 0.89376 16 1 15 30
1 0 0 0 0 1 0 6 0.89376 16 0 15 30
1 0 1 0 1 1 0 5 0.76905 13 0 10 16
1 0 0 0 0 0 0 5 0.76905 13 0 10 16
1 0 0 0 0 0 0 5 0.76905 16 1 10 16
0 0 0 1 0 1 0 5 0.76905 12 0 10 16
0 0 1 0 0 1 0 5 0.76905 12 0 10 16
1 0 0 1 0 1 0 1.2 0.48499 13 1 37 20
0 0 0 0 0 0 0 1.2 0.48499 14 0 37 20
0 0 0 0 0 1 0 5 0.89376 15 1 35 30
0 0 0 0 0 1 0 5 0.89376 12 0 35 30
1 0 0 0 0 1 0 5 0.89376 17 1 35 30
1 0 1 0 0 1 0 5 0.89376 16 0 35 30
1 0 0 0 0 0 0 5 0.89376 16 0 35 30
1 0 0 0 0 1 0 0.7 0.89376 15 0 38 30
1 0 0 1 1 1 0 0.7 0.89376 16 0 38 30
1 0 0 0 0 1 0 0.7 0.89376 16 1 38 30
0 0 0 0 0 1 0 0.7 0.89376 12 0 38 30
0 0 0 0 0 1 0 0.7 0.89376 16 1 38 30
1 0 0 0 0 1 0 0.7 0.89376 13 1 38 30
1 1 0 0 0 1 0 0 0.48499 12 0 37 20
1 1 0 0 0 1 0 0 0.48499 12 0 37 20
0 0 0 1 0 1 0 0 0.48499 13 1 37 20
0 0 0 1 1 1 0 0 0.48499 14 1 37 20
0 0 0 1 1 1 0 0 0.48499 15 1 37 20
1 0 0 1 1 1 0 0 0.48499 18 1 37 20
0 0 0 0 0 1 0 0 0.48499 15 0 37 20
1 1 0 0 0 1 0 0 0.48499 15 0 37 20
1 0 0 0 0 1 0 0 0.82448 14 0 28 28
0 0 0 0 0 1 0 0 0.82448 12 0 28 28
0 0 0 0 0 1 0 0 0.82448 12 0 28 28
1 0 0 0 0 1 0 0 0.82448 12 0 28 28
0 0 0 0 1 1 0 0 0.82448 12 1 28 28
1 0 0 0 0 0 0 0 0.82448 12 0 28 28
0 0 0 0 0 1 0 0 0.82448 14 0 28 28
0 0 0 1 0 1 0 0 0.82448 13 1 28 28
0 0 0 1 0 1 0 1.2 0.82448 16 1 20 28
0 0 0 0 0 1 0 1.2 0.82448 14 0 20 28
1 0 0 0 0 1 0 1.2 0.82448 12 0 20 28
0 0 0 0 0 0 0 1.2 0.82448 12 0 20 28
0 0 0 0 0 1 0 1.2 0.82448 16 0 20 28
0 0 0 1 1 1 0 1.2 0.82448 16 1 20 28
0 0 0 1 0 1 0 1.2 0.82448 16 0 20 28
1 1 0 0 0 1 1 0.5 0.48499 12 0 59 20
1 1 0 0 0 1 1 0.5 0.48499 12 0 59 20
1 1 0 0 0 1 1 0.5 0.48499 14 0 59 20
0 1 0 1 1 1 1 0.5 0.48499 13 0 59 20
1 1 0 0 0 0 1 0.5 0.48499 12 0 59 20
1 0 0 0 0 1 0 7.8 0.77829 12 0 3 19
1 0 0 0 0 1 0 7.8 0.77829 14 0 3 19
0 0 0 0 0 1 0 7.8 0.77829 15 0 3 19
1 0 0 0 0 0 0 7.8 0.77829 15 0 3 19
1 0 0 0 0 1 0 7.8 0.77829 14 0 3 19
0 0 0 0 0 0 0 7.8 0.77829 12 0 3 19
1 0 0 1 0 1 0 7.8 0.77829 14 0 3 19
0 0 0 0 0 1 0 7.8 0.77829 12 0 3 19
0 0 0 0 0 1 0 4 0.76905 12 0 23 16
1 0 0 0 0 1 0 4 0.76905 12 0 23 16
1 0 0 0 0 1 0 4 0.76905 16 0 23 16
0 0 0 0 0 1 0 4 0.76905 16 0 23 16
0 0 0 0 0 1 0 4 0.76905 18 0 23 16
1 0 0 0 0 0 0 4 0.76905 15 1 23 16
0 0 0 0 0 1 0 4 0.76905 13 0 23 16
1 0 0 0 0 1 0 4 0.76905 12 0 23 16
1 0 0 0 0 1 0 4 0.76905 16 0 23 16
1 0 1 0 0 1 0 1 0.76905 13 0 30 16
0 0 0 0 0 1 0 1 0.76905 13 0 30 16
0 0 0 0 0 1 0 1 0.76905 12 0 30 16
1 0 0 0 0 1 0 1 0.76905 12 0 30 16
0 0 0 0 0 1 0 1 0.76905 17 0 30 16
0 0 0 0 0 1 0 4 0.82448 16 1 21 28
1 0 0 0 0 1 0 4 0.82448 14 0 21 28
1 1 0 0 0 0 1 0.1 1.15242 12 0 68 17
1 1 0 0 0 0 1 0.1 1.15242 13 0 68 17
1 0 1 0 0 0 1 0.1 1.15242 12 0 68 17
1 1 0 0 0 1 1 0.1 1.15242 15 0 68 17
1 1 0 0 1 1 1 0.1 1.15242 13 0 68 17
1 0 1 0 0 0 1 0.1 1.15242 15 0 68 17
1 0 1 1 0 0 1 0.1 1.15242 12 0 68 17
0 0 0 0 0 0 1 0.1 1.12702 16 0 78 25
1 0 1 1 0 0 1 0.1 1.12702 12 0 78 25
1 0 1 0 0 0 1 0.1 1.12702 12 0 78 25
1 0 1 0 0 0 1 0.1 1.12702 12 0 78 25
0 0 1 0 0 0 1 0.4 1.15242 14 0 68 17
1 0 1 0 0 0 1 0.4 1.15242 12 0 68 17
1 0 1 0 0 1 1 0.4 1.15242 12 0 68 17
1 0 1 0 0 1 1 0.7 1.15242 16 0 68 17
1 0 0 0 0 1 1 0.7 1.15242 16 0 68 17
0 0 1 0 0 0 1 0.7 1.15242 15 0 68 17
1 0 1 0 0 0 1 0.7 1.15242 12 0 68 17
1 0 1 0 0 0 1 0.7 1.15242 13 0 68 17
1 1 0 0 0 1 0 0.8 0.81871 14 0 55 9
0 1 0 0 0 1 0 0.8 0.81871 16 1 55 9
1 0 1 0 0 0 0 0.8 0.81871 15 0 55 9
0 0 0 1 1 1 0 0.5 0.81871 17 1 55 9
0 0 0 0 0 0 0 0.5 0.81871 16 0 55 9
0 0 0 0 0 1 0 0.4 0.81871 12 0 13 9
0 0 1 0 0 0 0 0.4 0.81871 15 0 13 9
0 0 0 0 0 1 0 0.4 0.81871 12 0 13 9
1 0 0 0 0 1 0 0.4 0.81871 12 0 13 9
1 0 1 0 0 1 0 0.4 0.81871 14 0 13 9
1 0 0 1 1 1 1 0.5 0.81871 15 0 55 9
0 1 0 0 0 1 1 0.5 0.81871 13 0 55 9
1 0 1 1 0 1 1 0.5 0.81871 15 1 55 9
1 0 0 1 0 1 1 0.5 0.81871 16 1 55 9
0 0 0 1 1 1 0 0.4 0.81871 14 1 55 9
1 0 0 1 0 1 0 0.4 0.81871 15 0 55 9
0 0 0 0 0 1 0 0.4 0.81871 12 0 55 9
1 0 0 1 0 1 0 0.4 0.81871 16 0 55 9
1 0 0 1 0 1 0 0.4 0.81871 18 1 55 9
1 0 0 1 0 1 0 0.4 0.81871 16 1 55 9
1 0 0 1 0 1 0 0.4 0.81871 12 0 55 9
1 0 1 0 0 1 1 0.1 0.45497 12 0 79 22
0 0 1 0 0 1 1 0.1 0.45497 16 0 79 22
0 0 1 0 0 1 1 0.1 0.45497 15 0 79 22
0 0 1 1 0 0 1 0.1 0.45497 15 0 79 22
1 0 1 0 0 1 1 0.1 0.45497 16 0 79 22
0 0 1 0 0 0 1 0.1 0.45497 13 0 79 22
0 0 1 0 0 0 1 0.1 0.45497 12 0 79 22
0 0 1 0 0 1 1 0.1 0.45497 12 0 79 22
0 0 1 0 0 1 1 0.1 0.45497 12 0 79 22
0 0 0 0 0 1 1 0.3 0.45497 16 0 32 22
1 0 1 0 0 0 1 0.3 0.45497 12 0 32 22
1 0 1 0 0 0 1 0.3 0.45497 16 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 13 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.3 0.45497 13 0 32 22
0 0 1 0 0 1 1 0.3 0.45497 12 0 32 22
0 0 1 1 0 1 1 0.3 0.45497 12 1 32 22
1 0 0 0 0 1 1 0.3 0.45497 14 0 32 22
1 0 1 0 0 0 1 0.3 0.45497 15 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 17 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 14 0 32 22
0 0 1 0 0 1 1 0.3 0.45497 13 0 32 22
1 1 0 0 0 1 0 4.5 0.45497 15 0 21 22
0 0 1 0 0 1 0 4.5 0.45497 12 0 21 22
0 0 1 0 0 1 0 4.5 0.45497 13 0 21 22
1 0 1 0 0 1 0 4.5 0.45497 12 0 21 22
0 0 1 0 0 0 0 4.5 0.45497 12 0 21 22
0 0 1 0 0 1 0 4.5 0.45497 16 1 21 22
0 0 0 0 1 1 0 4.5 0.45497 16 1 21 22
0 0 1 0 0 1 0 4.5 0.45497 16 0 21 22
0 0 1 0 0 1 0 4.5 0.45497 14 0 21 22
0 0 1 0 0 1 0 4.5 0.45497 12 0 21 22
1 0 0 0 0 1 0 4.5 0.45497 12 0 21 22
1 0 1 0 0 1 1 0.4 0.45497 12 0 79 22
0 0 1 0 0 1 1 0.4 0.45497 14 1 79 22
0 0 1 0 0 1 1 0.4 0.45497 12 1 79 22
0 0 1 0 0 1 1 0.4 0.45497 14 0 79 22
0 0 1 0 0 1 1 0.4 0.45497 16 0 79 22
1 0 1 0 0 1 1 0.4 0.45497 15 0 79 22
0 0 0 0 0 0 1 1 0.45497 12 0 32 22
0 1 0 0 0 0 1 1 0.45497 12 0 32 22
1 0 1 0 0 1 1 1 0.45497 12 0 32 22
0 0 0 0 0 1 1 1 0.45497 12 0 32 22
1 1 0 1 1 0 1 1 0.45497 14 0 32 22
0 1 0 0 0 0 1 1 0.45497 12 0 32 22
0 1 0 0 0 1 1 1 0.45497 12 0 32 22
0 0 1 0 0 1 1 3 0.45497 13 0 64 22
0 0 1 0 0 0 1 3 0.45497 15 0 64 22
1 0 1 0 0 1 1 3 0.45497 18 1 64 22
0 0 1 0 0 1 1 3 0.45497 16 0 64 22
0 0 1 0 0 1 1 3 0.45497 12 0 64 22
1 0 1 0 1 1 1 3 0.45497 12 1 64 22
1 0 1 0 0 0 1 3 0.45497 13 0 64 22
0 0 1 0 0 1 1 2.2 0.45497 12 1 32 22
0 0 1 0 0 0 1 2.2 0.45497 12 0 32 22
0 1 0 0 0 1 1 2.2 0.45497 12 0 32 22
1 1 0 0 0 1 1 2.2 0.45497 13 0 32 22
1 0 0 0 0 1 1 2.2 0.45497 13 0 32 22
1 0 0 0 0 1 1 2.2 0.45497 15 1 32 22
0 0 1 0 0 1 1 2.2 0.45497 17 1 32 22
1 0 1 0 0 0 0 0.2 0.45497 13 0 32 22
1 0 1 0 0 1 0 0.2 0.45497 16 1 32 22
0 0 1 1 0 1 0 0.2 0.45497 15 1 32 22
0 0 0 0 0 1 0 0.2 0.45497 12 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 14 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 12 0 32 22
0 0 1 0 0 0 1 0.3 0.45497 13 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 14 0 32 22
1 0 1 0 0 0 1 0.3 0.45497 12 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 12 0 32 22
1 0 1 0 0 1 1 0.3 0.45497 18 0 32 22
0 0 1 0 0 1 1 0.3 0.45497 14 0 32 22
0 0 1 0 0 1 1 0.3 0.45497 12 0 32 22
0 0 1 0 0 0 1 0.3 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.3 0.45497 12 0 32 22
1 0 1 0 0 0 1 0.3 0.45497 12 0 32 22
0 0 1 0 0 1 1 1 0.45497 13 0 32 22
0 0 1 0 0 0 1 1 0.45497 12 0 32 22
1 0 1 0 0 1 1 1 0.45497 12 1 32 22
1 0 1 0 0 1 1 1 0.45497 13 0 32 22
0 0 1 0 0 1 1 1 0.45497 15 0 64 22
0 0 1 0 0 0 1 1 0.45497 12 0 64 22
0 0 1 0 0 1 1 1 0.45497 16 0 64 22
1 0 1 0 0 0 1 1 0.45497 12 0 64 22
1 0 1 0 0 1 1 1 0.45497 15 0 64 22
1 0 1 0 0 1 1 1 0.45497 13 0 64 22
0 0 1 0 0 0 1 1 0.45497 13 0 64 22
0 0 1 0 0 1 1 1 0.45497 12 0 64 22
0 0 1 0 0 1 1 1 0.45497 14 0 64 22
0 0 1 0 0 1 1 1 0.45497 12 0 64 22
1 0 1 0 0 1 1 1 0.45497 15 0 64 22
0 0 1 0 0 1 1 1 0.45497 12 0 64 22
0 0 1 0 0 1 1 0.6 0.45497 14 0 95 22
1 0 1 0 0 1 1 0.6 0.45497 15 0 95 22
1 0 1 0 0 1 1 0.6 0.45497 13 0 95 22
0 0 1 0 0 1 1 0.6 0.45497 16 1 95 22
1 0 1 0 0 1 1 0.6 0.45497 12 0 95 22
1 0 0 1 0 1 1 0.6 0.45497 16 0 95 22
1 0 1 0 0 1 1 0.6 0.45497 18 0 95 22
1 0 1 0 0 1 1 0.6 0.45497 12 0 95 22
0 0 1 0 0 1 0 3.5 0.45497 12 0 24 22
1 0 1 0 0 1 0 3.5 0.45497 12 0 24 22
0 0 1 0 0 1 0 3.5 0.45497 17 0 24 22
0 0 1 0 0 1 0 3.5 0.45497 12 0 24 22
1 0 1 0 0 1 0 3.5 0.45497 12 0 24 22
0 0 1 0 0 1 0 3.5 0.45497 12 0 24 22
1 0 1 0 0 1 0 3.5 0.45497 12 0 24 22
1 0 1 0 0 1 0 3.5 0.45497 12 0 24 22
1 0 0 0 0 0 0 3.5 0.45497 16 0 24 22
1 0 1 0 0 1 0 3.5 0.45497 12 0 24 22
1 0 1 0 0 1 0 3.5 0.45497 13 0 24 22
0 0 1 0 0 1 1 0.9 0.45497 12 0 32 22
1 0 1 0 0 0 1 0.9 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.9 0.45497 12 0 32 22
1 0 1 0 0 0 1 0.9 0.45497 12 0 32 22
1 0 1 0 0 1 1 0.9 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.9 0.45497 12 0 32 22
0 0 1 0 0 1 0 0.1 0.45497 16 0 95 22
0 0 1 1 0 1 0 0.1 0.45497 15 1 95 22
1 0 1 0 0 1 0 0.1 0.45497 16 0 95 22
0 0 1 1 0 1 0 0.1 0.45497 17 1 95 22
0 0 1 0 0 1 0 0.1 0.45497 16 0 95 22
0 0 1 0 0 0 0 0.1 0.45497 12 0 95 22
1 0 1 0 0 1 0 0.1 0.45497 17 0 95 22
1 0 1 0 0 1 0 0.1 0.45497 17 0 95 22
1 0 1 0 0 1 0 0.1 0.45497 12 0 95 22
0 0 1 0 0 1 0 0.1 0.45497 15 0 95 22
0 0 1 0 0 1 0 0.1 0.45497 16 0 95 22
0 0 1 0 0 1 1 0.1 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.1 0.45497 14 0 32 22
0 0 1 0 0 1 1 0.1 0.45497 12 0 32 22
1 0 1 0 0 1 1 0.1 0.45497 15 0 32 22
1 0 1 0 0 0 1 0.1 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.1 0.45497 13 0 32 22
0 0 1 0 0 0 0 16 0.45497 12 0 77 22
1 0 1 0 0 1 0 16 0.45497 14 0 77 22
0 0 1 0 0 1 0 16 0.45497 16 0 77 22
0 0 1 0 0 1 0 16 0.45497 14 0 77 22
0 0 1 0 0 1 0 16 0.45497 12 0 77 22
1 0 0 0 0 1 0 16 0.45497 14 0 77 22
1 0 1 0 0 1 0 16 0.45497 16 0 77 22
0 0 1 0 0 0 0 16 0.45497 15 0 77 22
0 0 1 0 0 1 0 16 0.45497 12 0 77 22
1 0 0 0 0 1 0 4.5 0.45497 12 0 6 22
1 0 1 0 0 1 0 4.5 0.45497 12 0 6 22
0 0 1 0 0 1 1 0.4 0.45497 16 0 32 22
1 0 1 0 0 1 1 0.4 0.45497 13 1 32 22
0 0 1 0 0 1 1 0.4 0.45497 15 0 32 22
0 0 1 0 0 1 1 0.4 0.45497 16 0 32 22
0 0 1 1 0 1 1 0.4 0.45497 15 0 32 22
0 0 1 0 0 1 1 0.4 0.45497 16 0 32 22
0 0 1 1 1 1 1 0.4 0.45497 16 0 32 22
0 0 1 0 0 1 1 0.4 0.45497 16 1 32 22
1 0 1 0 0 1 1 0.4 0.45497 13 0 32 22
1 0 1 0 0 1 1 0.4 0.45497 16 0 32 22
1 0 1 0 0 1 1 0.4 0.45497 12 0 32 22
1 0 1 0 0 0 1 0.4 0.45497 12 0 32 22
1 0 1 0 0 1 1 0.4 0.45497 16 0 32 22
0 0 1 0 0 0 1 0.5 0.45497 12 1 32 22
1 1 0 0 0 1 1 0.5 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.5 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.5 0.45497 12 0 32 22
1 0 1 0 0 1 1 0.5 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.5 0.45497 12 0 32 22
0 0 1 0 0 1 1 0.5 0.45497 13 0 32 22
0 0 1 0 0 1 1 2.2 0.45497 12 0 95 22
0 0 1 0 0 1 1 2.2 0.45497 12 0 95 22
0 0 1 0 0 1 1 2.2 0.45497 12 0 95 22
1 0 1 0 1 1 1 2.2 0.45497 14 1 95 22
0 0 1 0 0 1 1 2.2 0.45497 12 0 95 22
1 0 1 0 0 1 1 2.2 0.45497 15 0 95 22
1 0 1 0 0 0 0 2.8 0.45497 12 0 23 22
1 0 1 0 0 0 0 2.8 0.45497 15 0 23 22
1 0 1 0 0 1 0 2.8 0.45497 12 0 23 22
0 0 0 0 0 1 0 2.8 0.45497 12 0 23 22
0 0 1 0 0 1 0 2.8 0.45497 12 0 23 22
0 0 1 0 0 0 0 2.8 0.45497 12 1 23 22
1 0 1 0 0 1 0 2 0.45497 12 0 32 22
0 0 1 1 1 1 0 2 0.45497 12 1 32 22
0 0 1 0 0 1 0 2 0.45497 12 0 32 22
0 0 1 0 0 1 0 2 0.45497 14 0 32 22
0 0 1 0 0 1 0 2 0.45497 12 0 32 22
0 0 0 0 0 1 0 2 0.45497 12 0 32 22
0 0 1 0 0 1 0 2 0.45497 13 0 32 22
1 0 1 0 0 0 0 0.1 0.45497 12 0 22 22
0 0 1 0 0 1 0 0.1 0.45497 17 0 22 22
0 0 1 0 0 1 0 0.1 0.45497 14 1 22 22
1 0 0 0 0 1 0 0.1 0.45497 14 0 22 22
0 0 1 0 0 1 0 0.1 0.45497 12 0 22 22
0 0 0 0 0 0 0 0.1 0.45497 12 0 22 22
0 0 1 1 0 0 0 0.1 0.45497 13 0 22 22
1 0 1 0 0 1 0 0.1 0.45497 12 0 22 22
1 0 1 0 0 1 0 3.7 0.45497 18 1 41 22
1 0 1 0 0 1 0 3.7 0.45497 13 0 41 22
1 0 1 0 0 0 0 3.7 0.45497 15 0 41 22
0 0 1 0 0 1 0 3.7 0.45497 15 0 41 22
0 0 1 0 0 1 0 3.7 0.45497 12 0 41 22
1 0 1 0 0 1 0 3.7 0.45497 12 0 41 22
0 0 1 0 0 1 0 3.7 0.45497 12 0 41 22
1 0 1 0 0 0 0 3.7 0.45497 17 0 41 22
1 0 1 0 0 1 0 3.7 0.45497 13 0 41 22
0 0 1 0 0 1 0 3.7 0.45497 12 0 41 22
0 0 1 0 0 1 0 3.7 0.45497 12 0 41 22
1 0 1 0 0 1 0 3.7 0.45497 14 0 41 22
0 0 1 0 0 1 0 15 0.45497 12 0 110 22
1 0 1 0 0 1 0 15 0.45497 16 0 110 22
1 0 1 0 0 0 0 15 0.45497 14 0 110 22
0 0 1 1 0 1 0 15 0.45497 15 0 110 22
1 0 1 0 0 1 0 15 0.45497 15 0 110 22
1 0 1 0 0 1 0 15 0.45497 15 1 110 22
0 0 1 0 0 1 0 15 0.45497 14 0 110 22
1 0 1 0 0 1 0 15 0.45497 15 0 110 22
0 0 1 0 0 1 0 15 0.45497 14 0 110 22
1 0 1 0 0 1 0 15 0.45497 14 0 110 22
1 0 1 0 0 1 0 15 0.45497 12 0 110 22
1 0 1 1 0 1 0 15 0.45497 15 0 110 22
1 0 1 0 0 0 0 15 0.45497 16 0 110 22
1 0 1 0 0 1 0 15 0.45497 12 0 110 22
1 0 1 0 0 1 0 15 0.45497 12 0 110 22
1 0 1 0 0 1 0 2.1 0.45497 12 0 17 22
1 0 1 0 0 1 0 2.1 0.45497 13 0 17 22
0 0 1 0 0 1 0 2.1 0.45497 12 0 17 22
0 0 1 0 0 1 0 2.1 0.45497 12 0 17 22
1 0 1 0 1 1 0 2.1 0.45497 16 0 17 22
0 0 1 0 0 1 0 2.5 0.45497 12 0 64 22
0 0 1 0 0 0 0 2.5 0.45497 12 0 64 22
0 0 1 0 0 1 0 2.5 0.45497 15 0 64 22
1 0 1 0 0 1 0 2.5 0.45497 12 0 64 22
1 0 1 0 0 1 0 2.5 0.45497 12 0 64 22
1 0 1 0 0 0 0 2.5 0.45497 14 0 64 22
1 0 1 0 0 1 0 2.5 0.45497 12 0 64 22
1 0 1 0 0 1 0 2.5 0.45497 15 0 64 22
0 0 1 0 0 1 0 2.5 0.45497 13 0 64 22
1 0 1 0 0 1 0 6.5 0.45497 12 0 21 22
0 0 1 0 0 1 0 6.5 0.45497 12 0 21 22
0 0 1 0 0 1 0 6.5 0.45497 12 0 21 22
0 0 0 0 0 0 0 6.5 0.45497 12 0 21 22
1 0 1 0 0 1 0 6.5 0.45497 12 0 21 22
0 0 1 0 0 1 0 6 0.45497 16 1 20 22
0 0 1 0 0 1 0 2.5 0.45497 18 0 69 22
1 0 1 0 0 1 0 2.5 0.45497 12 0 69 22
1 0 1 0 0 1 0 2.5 0.45497 16 0 69 22
0 0 1 0 0 1 0 2.5 0.45497 14 0 69 22
1 1 0 0 0 0 1 0.5 0.81871 12 0 55 9
0 1 0 0 0 0 1 0.5 0.81871 13 0 55 9
0 0 1 0 0 0 1 0.5 0.81871 13 0 55 9
0 0 1 0 0 0 1 0.5 0.81871 12 0 55 9
1 0 1 0 0 0 0 1.5 1.12702 15 0 78 25
1 0 1 0 0 0 0 1.5 1.12702 12 0 78 25
1 0 1 0 0 0 0 1.5 1.12702 13 0 78 25
1 0 1 0 0 0 0 1.5 1.12702 15 0 78 25
0 0 1 0 0 0 0 1.5 1.12702 15 0 78 25
1 0 1 0 1 0 0 1.5 1.12702 13 0 78 25
0 0 1 0 0 1 0 1.5 1.12702 17 0 78 25
0 0 1 0 0 1 0 1.5 1.12702 12 0 78 25
1 0 1 0 0 0 0 1.5 1.12702 16 1 78 25
1 0 1 0 0 0 0 1.5 1.12702 13 0 78 25
1 0 0 0 0 0 0 1.5 1.12702 14 1 78 25
0 0 1 0 1 1 0 1.5 1.12702 12 0 78 25
1 0 1 1 0 0 0 1.5 1.12702 14 0 78 25
1 1 0 0 0 1 0 1.2 0.81871 12 0 55 9
0 0 0 0 0 1 0 1.2 0.81871 12 0 55 9
1 0 0 1 0 1 0 1.2 0.81871 16 1 55 9
1 0 0 0 0 1 0 1.2 0.81871 16 0 55 9
1 1 0 1 1 1 0 1.2 0.81871 13 0 55 9
0 0 1 1 0 1 0 1.2 0.81871 17 0 55 9
1 0 1 0 0 1 1 0.1 0.81871 12 0 55 9
0 0 1 0 0 1 1 0.1 0.81871 13 0 55 9
0 0 0 0 0 1 1 0.1 0.81871 16 0 55 9
1 0 1 0 0 1 1 0.1 0.81871 15 0 55 9
1 0 0 1 0 1 1 0.5 0.81871 13 1 55 9
0 0 1 0 0 1 1 0.5 0.81871 12 0 55 9
1 0 0 0 0 1 1 0.5 0.81871 15 0 55 9
0 0 0 1 1 1 1 0.5 0.81871 18 1 55 9
1 0 1 0 0 1 1 0.5 0.81871 17 0 55 9
1 0 1 1 0 1 1 0.5 0.81871 12 1 55 9
1 0 1 1 0 1 1 0.5 0.81871 17 1 55 9
0 0 1 0 0 1 1 0.5 0.81871 18 0 55 9
1 0 1 1 0 1 1 0.5 0.81871 12 0 55 9
1 0 1 0 0 1 1 0.5 0.81871 16 1 55 9
0 0 1 1 0 1 1 0.5 0.81871 16 0 55 9
0 0 1 0 0 1 1 0.5 0.81871 12 0 55 9
0 0 1 0 0 1 1 0.5 0.81871 15 0 55 9
1 0 1 0 1 0 1 1 0.81871 14 0 55 9
0 0 0 1 1 1 1 1 0.81871 17 0 55 9
1 0 1 1 0 0 1 1 0.81871 13 0 55 9
